Resultfile Programm VECTO-CSE 2.01 Comp 12.05.2014
Datafile: ,J:\TE-Em\Projekte\I_2012_08_HDV_CO2_LOT3\Arbeitsordner\CSE\Release_Packages\2.01\Test\WorkingDir\DemoData\DataDemo_LS2.csdat

Time,Lat,Long,Heading,v_veh_GPS,v_veh_CAN,vair_ar,beta_ar,n_eng,tq_l,tq_r,t_amb_veh,t_tire,Satelites,Zone (UTM),Lat (UTM),Long (UTM),Sec_ID,Dir_ID,Lat (root),Long (root),dist (root),slope_deg,altitude,v_veh,dist,vair_ic,vair_uf,vair,beta_ic,beta_uf,beta,vwind_ha,vwind,vwind 1s,omega_wh,omega_p_wh,tq_sum,tq_sum_1s,tq_sum_float,t_float,F_trac,F_acc,F_grd,F_res,v_veh_1s,v_veh_ave,a_veh_ave,v_veh_float,t_amp_stat,p_amp_stat,rh_stat,vair_sq
47258,2874.01607871287,457.001735148515,45,15.0863564356436,15.5389471287129,4.19119801980198,-3.2490099009901,749.262376237624,327.715738856436,306.439832536634,20,40,11,32,5306141.62334343,396613.988434669,1,1,5306147.90521554,396608.870883753,230.844312675133,0,0,15.0863564356435,284.379356846755,4.19119801980198,4.49532098821119,4.43125575872852,-3.2490099009901,-3.23436969206025,-2.59419133084706,0.505938741590709,0.401393753070146,0.392951892689783,8.71806361777536,0.000403211378348525,634.155571393069,633.981197497226,630.223546653748,5.9656940786408,1319.27031652262,-90.0915819534853,0,1319.27031652262,15.0876342515439,15.0876342515439,-0.0036066725484421,15.0877864483664,25.5999999999999,1014.9,37.66,19.7277659660694
47259,2874.01748673267,457.004355544554,45,15.0865346534653,15.5391306930693,3.95056435643564,-3.35237623762376,748.336633663366,314.667210475248,299.674996480198,20,40,11,32,5306144.17300008,396617.299172317,1,1,5306150.54350102,396612.109419587,235.021472554436,0,0,15.0865346534653,288.569861274698,3.95056435643564,4.23722639275422,4.22652716273049,-3.35237623762376,-3.33773602869391,-2.64775152821441,0.493872049091208,0.391820469604465,0.382626719812161,8.70729211381091,-2.57632199402496E-19,614.342206955445,614.999231013734,629.170667089117,5.96561086140061,1276.46083596107,41.2188462946211,0,1276.46083596107,15.0879110871483,15.0879110871483,0.00164880349421015,15.0918353792715,25.5999999999999,1014.9,37.73,17.9948477603273
47260,2874.01888465346,457.006994356436,45,15.1030495049505,15.556140990099,3.7339801980198,-3.33574257425743,748.054455445545,301.924647252475,306.999897985148,20,40,11,32,5306146.70354077,396620.632510937,1,1,5306153.18522799,396615.352179889,239.20408127848,0,0,15.1030495049505,292.762327116282,3.7339801980198,4.00492638964275,4.04317812863156,-3.33574257425743,-3.32110236532757,-2.60682957061129,0.442052786879069,0.350708915120102,0.400975363034023,8.70400882115865,-0.000547215442044426,608.924545237624,609.80890236017,628.857180500571,5.9591009873895,1263.35172623964,34.138622541569,0,1263.35172623964,15.0985920988138,15.0985920988138,0.00136969142458779,15.0920672707537,25.5999999999999,1014.9,37.7962128712871,16.4534508074333
47261,2874.02028930693,457.009625148515,45,15.0943366336634,15.5471667326733,3.39424752475248,-3.29108910891089,748.311881188119,301.203503041584,321.680056391089,20,40,11,32,5306149.24673356,396623.956080475,1,1,5306155.8272184,396618.595263569,243.3871071061,0,0,15.0943366336634,296.956139740044,3.39424752475248,3.64054193219069,3.75363439599065,-3.29108910891089,-3.27644889998104,-2.52133816897644,0.660900781225776,0.52433510853338,0.486627805218696,8.70700410568352,5.15264398804992E-20,622.883559432673,623.182175760484,629.618438433691,5.96253248905744,1293.50833820173,-2.55171604571386,0,1293.50833820173,15.0950733261445,15.0950733261445,-0.000102114171813542,15.0923632005408,25.5999999999999,1014.9,37.84,14.2203546591941
47262,2874.02169326733,457.012255247525,45,15.0898910891089,15.5425878217822,3.13453465346535,-1.34079207920792,749.257425742574,313.166794509901,330.218601757426,20,40,11,32,5306151.78865989,396627.278760785,1,1,5306158.46826816,396621.837192597,247.568643627414,0,0,15.0898910891089,301.149068370407,3.13453465346535,3.36198369760248,3.53248256450046,-1.34079207920792,-1.32615187027807,-1.08938250185508,0.895518008191374,0.710472048690486,0.755410992190692,8.71800601614989,-0.000172804876435082,643.385396267327,642.823725323194,630.710462784166,5.96429057217813,1338.16080291024,-94.3178490341603,0,1338.16080291024,15.0901314577002,15.0901314577002,-0.00377141674563542,15.0959087825841,25.5999999999999,1014.9,37.88,12.7370147527216
47263,2874.0230960396,457.014883663366,45,15.0880396039604,15.5406807920792,2.21310891089109,0.990693069306931,748.277227722772,326.815526652475,324.765234851485,20,40,11,32,5306154.32842485,396630.599302159,1.63366336633663,1,5306161.10727517,396625.076550704,92.5723900534457,0,0,15.0880396039604,305.339249613532,2.21310891089109,2.37369718379375,2.74839429232162,0.990693069306931,1.00533327823679,0.54768506623609,1.83494928038229,1.45578331485406,1.37791322703831,8.70660089430517,0.000432012191087705,651.580761503961,650.6752009657,631.145127678668,5.96502726513192,1353.59660097464,111.861779752269,0,1353.59660097464,15.0889397117929,15.0889397117929,0.00447123920312964,15.0973361854549,25.5999999999999,1014.9,37.92,7.91753393039116
47264,2874.02450405941,457.017511287129,45,15.1059108910891,15.5590882178218,2.79232673267327,1.45584158415842,748.064356435644,329.601118084158,310.333756059406,20,40,11,32,5306156.87792959,396633.91902811,2,1,5306163.7499453,396628.320179331,4.73350602522488,0,0,15.1059108910891,309.53336870044,2.79232673267327,2.994944382972,3.24230498149385,1.45584158415842,1.47048179308827,1.04605226496442,1.22811766226728,0.974344751934392,0.976708533940827,8.7041240244096,-0.000489613816566066,639.934874143564,639.517992194961,630.539914439831,5.95796963102042,1327.45441002858,69.3462750574502,0,1327.45441002858,15.1048507009117,15.1048507009117,0.00277750547331851,15.0968059059454,25.5999999999999,1014.9,37.96,10.6691882760787
47265,2874.02591415842,457.020138910891,45,15.1064257425743,15.5596185148515,2.70693069306931,-1.23554455445545,749.019801980198,318.962508891089,300.192400428713,20,40,11,32,5306159.43128762,396637.238820116,2,1,5306166.39428948,396631.565842043,8.92001800364376,0,0,15.1064257425742,313.72973049912,2.70693069306931,2.90335181031662,3.16959534948411,-1.23554455445545,-1.22090434552559,-0.843792346922566,1.35839936924714,1.07770561170294,1.04435143040181,8.71524113812692,0.000979227633132132,619.154909319802,619.609985296804,629.411413908225,5.95776474706081,1285.93199522061,-32.9707247954016,0,1285.93199522061,15.1049810802862,15.1049810802862,-0.00132612271128204,15.0977391624917,25.5999999999999,1014.9,38,10.5774898475228
47266,2874.02732366337,457.022765643564,45,15.0942871287129,15.5471157425743,2.94912871287129,1.12247524752475,749.059405940594,304.680787293069,303.665083553465,20,40,11,32,5306161.983567,396640.557479519,2,1,5306169.03764869,396634.81029582,13.1049706041264,0,0,15.0942871287129,317.924534432013,2.94912871287129,3.16312427551035,3.37505496691735,1.12247524752475,1.13711545645461,0.907742733765987,1.05953596721319,0.840598047612171,0.941989498792302,8.71570195113075,-6.87019198406656E-20,608.345870846534,609.254509998431,628.839088716481,5.96256547726003,1264.57989159769,-57.89874274945,0,1264.57989159769,15.0973388883443,15.0973388883443,-0.00231594941672109,15.1005984230426,25.5999999999999,1014.9,38.04,11.6160937582177
47267,2874.02873069307,457.025388712871,45,15.0965148514851,15.5494102970297,3.06867326732673,0.428415841584158,748.628712871287,299.886502272277,317.559036582178,20,40,11,32,5306164.53134498,396643.871490726,2,1,5306171.67693587,396638.049751587,17.2834763757012,0,0,15.0965148514851,322.117465510121,3.06867326732673,3.29134325779917,3.47704444735901,0.428415841584158,0.443056050514016,0.342371945915825,1.23261511810009,0.977912872988579,0.929994801442562,8.71069060971413,-0.000345609752870164,617.445538854455,617.972342538535,629.321871633281,5.96167359398756,1282.56626532115,43.7090656124576,0,1282.56626532115,15.096139692187,15.096139692187,0.00175091766602516,15.0994402249201,25.5999999999999,1014.9,38.08,12.6887787754227
47268,2874.0301390099,457.028014950495,45,15.1075544554455,15.5607810891089,3.65563366336634,0.637128712871287,748.430693069307,308.987497368317,329.100223184158,20,40,11,32,5306167.08143835,396647.189488197,2,1,5306174.31909882,396641.292737062,21.466535043111,0,0,15.1075544554455,326.312000521122,3.65563366336634,3.9208948502315,3.97701276797347,0.637128712871287,0.651768921801144,0.474794425988651,0.726733473362787,0.576564418525543,0.615528791505516,8.708386544695,2.23281239482163E-19,638.087720552475,637.748347883913,630.441862856093,5.95732418975454,1324.12881442759,-35.4671841052911,0,1324.12881442759,15.1027298304088,15.1027298304088,-0.00141870622706076,15.0985827205399,25.5999999999999,1014.9,38.12,16.1792709038486
47269,2874.03155079208,457.030642178218,45,15.0949504950495,15.547799009901,3.55919801980198,1.44019801980198,749.405940594059,323.616359651485,327.677729611881,20,40,11,32,5306169.63793053,396650.508830982,2,1,5306176.96447342,396644.539664518,25.6546783892,0,0,15.0949504950495,330.50678049912,3.55919801980198,3.81746161456038,3.89409898292683,1.44019801980198,1.45483822873184,1.1064443867925,0.710097633797277,0.563366136738151,0.586214854009645,8.71973406491424,-0.000115203250956721,651.294089263366,650.400557914763,631.143365764312,5.9622871893584,1354.41842463934,-7.37422695979368,0,1354.41842463934,15.0966819919615,15.0966819919615,-0.000294088814820733,15.0984725617948,25.5999999999999,1014.9,38.16,15.4696844218964
47270,2874.03297821782,457.033245445544,45,15.0919702970297,15.5447294059406,3.40032673267327,-0.92019801980198,748.737623762376,330.323380612871,314.599389904951,20,40,11,32,5306172.22393639,396653.798844519,2,1,5306179.60726077,396647.783416385,29.8387256089856,0,0,15.0919702970297,334.699080114081,3.40032673267327,3.64706226142088,3.75873747095151,-0.92019801980198,-0.905557810872124,-0.631817739484614,0.847899302862261,0.672693066222572,0.608254062579116,8.71195784547466,0.000115203250956722,644.922770517822,644.296589086707,630.796327600792,5.96346740494033,1340.24432624834,48.9342551405211,0,1340.24432624834,15.0946628761886,15.0946628761886,0.00195650753194331,15.0982925713527,25.5999999999999,1014.90126237624,38.2025247524753,14.4625919235547
47271,2874.03438792079,457.035874455446,45,15.1059900990099,15.5591698019802,4.36088118811881,1.65069306930693,748.163366336634,322.942156107921,301.889369270297,20,40,11,32,5306174.77654114,396657.120332334,2,1,5306182.25213482,396651.029729471,34.0260764918393,0,0,15.1059900990099,338.894165675138,4.36088118811881,4.67731675750602,4.57692731384435,1.65069306930693,1.66533327823679,1.36169593660967,0.584023349696656,0.463343296222572,0.503446661531038,8.70527605691917,-0.000489613816566066,624.831525378218,625.048402186639,629.720066014798,5.95793739894085,1296.28874852393,-31.3722581804179,0,1296.28874852393,15.1046915988628,15.1046915988628,-0.00125123898528725,15.0961820003555,25.5999999999999,1014.91,38.26,21.0625420392445
47272,2874.03578891089,457.038515445545,45,15.0962772277228,15.5491655445545,4.93848514851485,2.03178217821782,749.10396039604,308.258949907921,301.233202056436,20,40,11,32,5306177.31274126,396660.4564508,2,1,5306184.89762847,396654.276803042,38.2144083092983,0,0,15.0962772277228,343.08860299637,4.93848514851485,5.29683298980394,5.06790868974139,2.03178217821782,2.04642238714768,1.68457463562238,1.13381500714109,0.899528388699248,0.862456031308907,8.71622036576006,0.000921626007653771,609.492151964356,610.35269147465,628.90367491319,5.96176750910083,1266.86170317689,-22.4295774545694,0,1266.86170317689,15.0952687971767,15.0952687971767,-0.000904050801116663,15.0976965083796,25.5999999999999,1014.92,38.32,25.7582663913341
47273,2874.03719405941,457.041147425743,45,15.0919801980198,15.5447396039604,4.8979900990099,1.84871287128713,749.10396039604,299.773434071287,313.23416539604,20,40,11,32,5306179.85684709,396663.781481473,2,1,5306187.54084666,396657.52108373,42.3991376447945,0,0,15.0919801980198,347.281232479318,4.8979900990099,5.25339952636504,5.03314512202951,1.84871287128713,1.86335308021698,1.53751863139372,1.0941233553891,0.868038447817884,0.877929798364618,8.71622036576006,-5.76016254783607E-05,613.007599467327,613.720625622704,629.093084263246,5.96345259485072,1274.53302871643,-60.3946764016675,0,1274.53302871643,15.0898367807078,15.0898367807078,-0.0024153405439603,15.0983049588407,25.5999999999999,1014.93,38.38,25.4065312269591
47274,2874.0385980198,457.043775643564,45,15.094297029703,15.5471259405941,4.69187128712871,1.42811881188119,748.727722772277,305.287152738614,326.858628918812,20,40,11,32,5306182.39883792,396667.101783354,2,1,5306190.18090544,396660.761486551,46.5788650017203,0,0,15.094297029703,351.472355884158,4.69187128712871,5.03232425940391,4.8580674673522,1.42811881188119,1.44275902081105,1.18307447557278,0.871427983741034,0.69135988247196,0.689686882787861,8.7118426422237,-0.000230406501913443,632.145781657426,632.055741495667,630.119514793638,5.96253956643029,1313.45424648105,202.654277279623,0,1313.45424648105,15.0979440250956,15.0979440250956,0.00810786524197044,15.0951010514652,25.5999999999999,1014.94,38.44,23.6567024323354
47275,2874.04001217822,457.046402376238,45,15.1096732673267,15.5629634653465,4.70340594059406,1.66564356435644,748.40099009901,319.730818381188,329.5803237,20,40,11,32,5306184.959754,396670.420570675,2,1,5306192.82777301,396664.010246474,50.7693720071578,0,0,15.1096732673267,355.669647138284,4.70340594059406,5.04469589385534,4.86862540978885,1.66564356435644,1.68028377328629,1.37215498880559,0.892935803472989,0.708423419562286,0.694009657001028,8.70804093494213,-1.37403839681331E-19,649.311142081188,648.500818117263,631.048782488911,5.95647725985797,1347.17729540985,-162.294054710882,0,1347.17729540985,15.1077236545437,15.1077236545437,-0.0064917382827382,15.0935727394677,25.5999999999999,1014.95,38.5,23.8226444885048
47276,2874.04142445544,457.049028811881,45,15.0884752475247,15.5411295049505,4.47837623762376,1.03623762376238,749.20297029703,329.824991425742,318.896936117822,20,40,11,32,5306187.51719398,396673.738922669,2,1,5306195.47304057,396667.257042553,54.9573458928432,0,0,15.0884752475247,359.862810422112,4.47837623762376,4.80333751805111,4.675985218417,1.03623762376238,1.05087783269223,0.850584678165694,0.666564843088099,0.528828773203911,0.575299565398247,8.71737239826962,-0.000201605689174262,648.721927543564,647.936327888883,630.991029854999,5.96484545990137,1349.28533092476,-70.9732857899526,0,1349.28533092476,15.0874775022056,15.0874775022056,-0.00283741245411713,15.0923809698968,25.5999999999999,1014.96,38.56,21.9196792089461
47277,2874.04281732673,457.051672772277,45,15.0815841584158,15.5340316831683,4.87042574257426,0.164356435643564,748.70297029703,326.289135720792,304.630723436634,20,40,11,32,5306190.03829845,396677.078456972,2,1,5306198.11418431,396670.498777064,59.1387909680976,0,0,15.0815841584158,364.052632424313,4.87042574257426,5.22383503682619,5.00914380372602,0.164356435643564,0.178996644573421,0.14785511097605,1.06692916801518,0.846463549447002,0.817036183959239,8.71155463409631,0.000172804876435082,630.919859157425,630.881260511891,630.046063929025,5.96757538013899,1311.98926525438,88.2934575213635,0,1311.98926525438,15.0845722968336,15.0845722968336,0.00353042730015502,15.0919472687901,25.5999999999999,1014.97,38.62,25.1668770931915
47278,2874.04421415842,457.054318514852,45,15.0939603960396,15.5467792079208,3.13952475247525,1.05910891089109,748.376237623762,312.37410070099,299.897975806931,20,40,11,32,5306192.5667011,396680.420339601,2,1,5306200.75938969,396673.745496811,63.3266663953129,0,0,15.0939603960396,368.244566142684,3.13952475247525,3.36733588967417,3.53700444948187,1.05910891089109,1.07374911982095,0.755577350531549,1.23547185434319,0.980179305637215,0.947690621694204,8.70775292681474,-0.00112323169682803,612.272076507921,613.015966289462,629.050531615737,5.96269399762602,1271.60341497861,-58.5507715920383,0,1271.60341497861,15.0913298696206,15.0913298696206,-0.00233364920650356,15.088440508669,25.5999999999999,1014.98,38.68,13.1572862842214
47279,2874.04560871287,457.056961386139,45,15.0796534653465,15.5320430693069,3.97974257425743,-2.73564356435644,748.613861386139,300.873305382178,309.049959577228,20,40,11,32,5306195.09095147,396683.75856728,2,1,5306203.40114869,396676.98798649,67.5090855463114,0,0,15.0796534653465,372.435108249395,3.97974257425743,4.2685218491734,4.25104917200727,-2.73564356435644,-2.72100335542658,-2.15997437784336,0.530434998848215,0.420828209909422,0.530819764005305,8.7105178048377,0.00123843494778476,609.923264959406,610.765714333555,628.951027131503,5.9683246905312,1268.33179521099,2.30716172705437,0,1268.33179521099,15.083504950495,15.083504950495,8.30528597421983E-05,15.0866437629995,25.5999999999999,1014.99,38.74,18.2555990000062
47280,2874.04701772277,457.059583663366,45,15.0848118811881,15.5373562376238,2.99830693069307,-1.57594059405941,749.079207920792,302.360527948515,323.672383074258,20,40,11,32,5306197.64243951,396687.071619417,2,1,5306206.0414464,396680.228682578,71.689191181369,0,0,15.0848118811881,376.625568755446,2.99830693069307,3.21587097793113,3.41638847339848,-1.57594059405941,-1.56130038512955,-1.20078584771328,1.10311902580556,0.87517529189211,0.845602852205231,8.71593235763267,1.37403839681331E-19,626.032911022772,626.199375917204,629.786035361358,5.96628795756217,1302.20352266399,27.0942416531303,0,1302.20352266399,15.0873081070483,15.0873081070483,0.00108377174351129,15.0867572530367,25.5999999999999,1014.99747524752,38.7962128712871,12.1554104701775
47281,2874.04843247525,457.062199504951,45,15.095702970297,15.5485740594059,3.24283168316832,-2.07168316831683,748.757425742574,315.468422825743,330.321457560396,20,40,11,32,5306200.20471018,396690.376842814,2,1,5306208.68221235,396683.469953382,75.8700381316208,0,0,15.095702970297,380.817217022773,3.24283168316832,3.47813900887257,3.62497771375584,-2.07168316831683,-2.05704295938698,-1.59335786371002,1.00292474909808,0.79568472622142,0.770395478813946,8.71218825197657,-2.88008127391803E-05,645.789880386139,645.127313749623,630.839287791092,5.96198518994327,1341.74986157092,-36.1873131093727,0,1341.74986157092,15.0902518380551,15.0902518380551,-0.00144729819516741,15.083654532976,25.5999999999999,1014.99,38.83,13.7299405379162
47282,2874.0498319802,457.064834554455,45,15.0783267326733,15.5306765346535,4.15511881188119,-0.775643564356436,748.069306930693,328.145651913861,322.884054629703,20,40,11,32,5306202.73831067,396693.705483049,2,1,5306211.32300687,396686.711259254,80.0509303140034,0,0,15.0783267326732,385.007179233995,4.15511881188119,4.45662378997859,4.40035420596198,-0.775643564356436,-0.761003355426578,-0.626021718306896,0.560232300243891,0.444468326104059,0.564648643539363,8.70418162603508,-1.37403839681331E-19,651.029706543564,650.147269084178,631.101397523034,5.96884923477989,1352.93955997421,-9.02049766615302,0,1352.93955997421,15.0814735810214,15.0814735810214,-0.000360803407073977,15.0829203346416,25.5999999999999,1014.98,38.86,19.5676853880836
47283,2874.05122811881,457.067477128713,45,15.0838712871287,15.5363874257426,3.28859405940594,0.0268316831683168,748.658415841584,328.736829259406,308.198088233663,20,40,11,32,5306205.26550964,396697.04338157,2,1,5306213.96578106,396689.954994975,84.2349567079139,0,0,15.0838712871287,389.197201043676,3.28859405940594,3.52722200838714,3.66332691350819,0.0268316831683168,0.0414718920981738,-0.0249930570539935,1.18027049991265,0.936384519810443,0.828065093874499,8.711036219467,-2.88008127391803E-05,636.934917493069,636.643918138633,630.368893696998,5.96666273007546,1324.1897195385,-91.1251934850461,0,1324.1897195385,15.0799049112832,15.0799049112832,-0.00364479517258772,15.091076993755,25.5999999999999,1014.97,38.89,14.4589613475529
47284,2874.0526219802,457.070116732673,45,15.0724059405941,15.5245781188119,4.08306930693069,-2.79920792079208,749.222772277228,316.698429130693,299.765768143564,20,40,11,32,5306207.78855852,396700.377501838,2,1,5306216.60504938,396693.19442759,88.4134326171402,0,0,15.072405940594,393.383975933666,4.08306930693069,4.37934620722923,4.33856234410716,-2.79920792079208,-2.78456771186223,-2.22359236004471,0.495589302933734,0.393182877556578,0.441476938136057,8.71760280477154,1.03052879760998E-19,616.464197274257,617.032179491295,629.294762517579,5.97119687497221,1283.59771157497,20.7970735199194,0,1283.59771157497,15.071817370846,15.071817370846,0.000831890119708903,15.0882730401052,25.5999999999999,1014.96,38.92,18.9708705898323
47285,2874.05401405941,457.072761089109,45,15.110297029703,15.5636059405941,3.09266336633663,-0.755544554455446,748.693069306931,303.098501089109,305.339730565347,20,40,11,32,5306210.30820212,396703.717479776,2,1,5306219.24582753,396696.435713372,92.5942988859503,0,0,15.1102970297029,397.573441637737,3.09266336633663,3.31707413357238,3.49810438011082,-0.755544554455446,-0.740904345525588,-0.552483674680691,0.919144658981608,0.729216590773491,0.676388963308747,8.71143943084535,-0.000864024382175411,608.438231654456,609.342995212734,628.814342375648,5.95625639144529,1262.81173463551,520.928722128317,0,1262.81173463551,15.1109155965101,15.1109155965101,0.0208435447505108,15.0893185106728,25.5999999999999,1014.95,38.95,12.3444904762146
47286,2874.05541653465,457.075407425743,45,15.1156732673267,15.5691434653465,3.11556435643564,2.68178217821782,748.059405940594,300.440756259406,319.795300157426,20,40,10.990099009901,32,5306212.84706051,396707.060266059,2,1,5306221.89564685,396699.68809627,96.7894790917406,0,0,15.1156732673267,401.77752417349,3.11556435643564,3.34163687218709,3.51777197786594,2.68178217821782,2.69642238714768,2.04175667488643,0.930530920534418,0.738250044593911,0.727521764345337,8.70406642278412,0.000691219505740329,620.236056416832,620.645765870611,629.445149452263,5.95414521391857,1285.78679752351,-586.311801052405,0,1285.78679752351,15.1123867267915,15.1123867267915,-0.0234576675489339,15.0966870514951,25.5999999999999,1014.94,38.98,12.4725170426002
47287,2874.05682514851,457.078043168317,45,15.0648811881188,15.5168276237624,4.52933663366337,2.23881188118812,748.732673267327,311.168712985148,329.84209289505,20,40,11,32,5306215.39752785,396710.390056982,2,1,5306224.54373407,396702.93835319,100.981917042648,0,0,15.0648811881188,405.964231351709,4.52933663366337,4.85799571764036,4.71781639712637,2.23881188118812,2.25345209011797,1.83629294999286,0.73140080151759,0.580267310221436,0.586317702372827,8.71190024384918,-0.000144004063695902,641.010805880198,640.54877624726,630.57515948036,5.97419285735587,1334.48598625055,164.478557972868,0,1334.48598625055,15.0688313890795,15.0688313890795,0.00658023723164346,15.1008683261728,25.5999999999999,1014.93,39.01,22.3325321601078
47288,2874.05822920792,457.080691287129,45,15.1175544554455,15.5710810891089,4.56178217821782,3.11415841584158,749.084158415842,325.419137318812,326.243133873267,20,40,11,32,5306217.93928472,396713.735109781,2,1,5306227.19581966,396706.193517688,105.180685176524,0,0,15.1175544554455,410.156232891864,4.56178217821782,4.89279558553504,4.74838887514729,3.11415841584158,3.12879862477144,2.54967452242231,0.751127688974049,0.595917919162046,0.588178496816257,8.71598995925814,0.000316808940130984,651.662271192079,650.753290386668,631.188462628468,5.95339262321388,1352.58557636727,329.173891786282,0,1352.58557636727,15.1144974022154,15.1144974022154,0.013164559030165,15.1026936025824,25.5999999999999,1014.92,39.04,22.6003620897159
47289,2874.0596340594,457.083343663366,45,15.1157821782178,15.5692556435644,4.41977227722772,2.16485148514851,748.282178217822,330.090254855445,312.307289418812,20,40,11,32,5306220.48241576,396717.085488938,2,1,5306229.85106172,396709.45255645,109.384450640089,0,0,15.1157821782178,414.358534046979,4.41977227722772,4.74048111949491,4.62763269958238,2.16485148514851,2.17949169407837,1.76428350417357,0.628041198103084,0.498265487234033,0.50271982119944,8.70665849593065,1.03052879760998E-19,642.397544274257,641.877325056053,630.687039301258,5.95407289522731,1332.06221156015,-270.772071514621,0,1332.06221156015,15.1165620037251,15.1165620037251,-0.0108309098236573,15.0982886309315,25.5999999999999,1014.91,39.07,21.5269858010096
47290,2874.06102712871,457.085991188119,45,15.0909504950495,15.543679009901,4.3590198019802,2.44178217821782,748.282178217822,320.887461668317,300.847110651485,20,40,11,32,5306223.00383223,396720.42943149,2,1,5306232.49448859,396712.697093264,113.569510347114,0,0,15.0909504950495,418.551998403416,4.3590198019802,4.67532030490785,4.57436598789523,2.44178217821782,2.45642238714768,1.98481962785665,0.582457610930658,0.462101094928329,0.4694710402504,8.70665849593065,5.76016254783607E-05,621.734572319802,622.081401839359,629.562140565484,5.96386296191169,1291.34426596859,-21.7725739851337,0,1291.34426596859,15.0900473482992,15.0900473482992,-0.000871374266138509,15.1049918368575,25.5999999999999,1014.90126237624,39.0760148514852,21.0167402537382
47291,2874.06241158416,457.088643861386,45,15.0987623762376,15.5517252475248,4.39736633663366,2.55594059405941,749.054455445545,306.271763373267,302.399033084158,20,40,11,32,5306225.50917998,396723.779498504,2,1,5306235.13450371,396715.937442504,117.749168591482,0,0,15.0987623762376,422.7446922428,4.39736633663366,4.71644935231588,4.60752290772251,2.55594059405941,2.57058080298926,2.08180917051116,0.59529612955901,0.472286717717153,0.462514839934186,8.71564434950527,-1.37403839681331E-19,608.670796457426,609.56580125424,628.861453283913,5.96076954032891,1264.86754342095,104.156727664405,0,1264.86754342095,15.1015458288403,15.1015458288403,0.00416625820997936,15.1079388009245,25.5999999999999,1014.9,38.94,21.2868606921964
47292,2874.0637980198,457.091295445545,45,15.1127128712871,15.5660942574258,4.35348514851485,3.24673267326733,748.455445544554,299.680765585148,315.536226384158,20,40,11,32,5306228.01822193,396727.128271662,2,1,5306237.7753591,396719.178823083,121.930157137094,0,0,15.1127128712871,426.941589712548,4.35348514851485,4.66938404425691,4.57087024347573,3.24673267326733,3.26137288219718,2.63604245566205,0.567048665631635,0.449876187294292,0.459454672992273,8.70867455282239,-0.00115203250956721,615.216991969307,615.837308761553,629.193994921582,5.95526726847529,1276.26348017424,15.5102877569378,0,1276.26348017424,15.1112278208019,15.1112278208019,0.000629023298368739,15.1051857513383,25.5999999999999,1014.9,38.78,20.9564708760856
47293,2874.06518059406,457.093951188119,45,15.1129207920792,15.5663084158416,4.40716831683168,2.21475247524752,748.108910891089,307.174201266337,328.180415622772,20,40,11,32,5306230.52002046,396730.482093598,2,1,5306240.41579694,396722.41969118,126.11048464356,0,0,15.1129207920792,431.139150603637,4.40716831683168,4.72696258674241,4.61667232940733,2.21475247524752,2.22939268417738,1.80798847747574,0.603316623381305,0.478649891461637,0.479614092582389,8.7046424390389,0.000864024382175411,635.354616889109,635.129929277404,630.290373394069,5.95518187683444,1317.42552146524,28.718298663872,0,1317.42552146524,15.1103754533869,15.1103754533869,0.0011423172020159,15.107584580089,25.5999999999999,1014.9,38.62,21.3910993773487
47294,2874.06656069307,457.09661029703,45,15.1029405940594,15.5560288118812,4.22340594059406,2.76574257425743,749.262376237624,321.862640211881,328.706591513861,20,40,11,32,5306233.01716086,396733.840023657,2,1,5306243.05638806,396725.660747397,130.291054801464,0,0,15.1029405940594,435.336142352813,4.22340594059406,4.52986598981675,4.45969521905925,2.76574257425743,2.78038278318728,2.23334228326255,0.497349765812961,0.394579566017344,0.387526455650345,8.71806361777537,0,650.569231725743,649.706116466121,631.104129829424,5.95912972908828,1351.93566756941,-16.8489266513445,0,1351.93566756941,15.1095929810803,15.1095929810803,-0.000673953533965808,15.110377049197,25.5999999999999,1014.9,38.46,19.9779195712145
47295,2874.06796722772,457.09925039604,45,15.119,15.57257,3.1750099009901,-0.516732673267327,748.089108910891,330.24159939703,316.630990383168,20,40,11,32,5306235.56369487,396737.175148499,2,1,5306245.70551797,396728.912284109,134.485143530251,0,0,15.119,439.533988639942,3.1750099009901,3.40539592218395,3.56860859407965,-0.516732673267327,-0.502092464337469,-0.302834323128486,0.895803708557646,0.710698713171469,0.709299462106093,8.70441203253699,0.000115203250956721,646.872589780198,646.164591060034,630.927324019931,5.95278408288628,1340.71828649172,-61.1100914497524,0,1340.71828649172,15.1133730026468,15.1133730026468,-0.00244529403435485,15.1104033172629,25.5999999999999,1014.9,38.3,13.0256495876018
47296,2874.0693529703,457.10191009901,45,15.1109504950495,15.564279009901,2.55179207920792,0.651287128712871,748.178217821782,324.607502388119,303.055864212871,20,40,11,32,5306238.07127968,396740.533999758,2,1,5306248.35072711,396732.159008476,138.673024916015,0,0,15.1109504950495,443.731273898468,2.55179207920792,2.73695598180217,3.03789145971336,0.651287128712871,0.665927337642728,0.503059329169478,1.48304682468159,1.17659645724319,1.13611684862414,8.7054488617956,-8.5877399800832E-20,627.66336660099,627.761415180982,629.868170411925,5.95595756838751,1301.75441936819,63.1409136988738,0,1301.75441936819,15.1080601901774,15.1080601901774,0.00252562384951563,15.1088343575003,25.5999999999999,1014.9,38.14,9.57994627150309
